"filename", "language", "JSON", "TypeScript", "PHP", "TypeScript JSX", "Ignore", "JavaScript", "Markdown", "MS SQL", "YAML", "CSS", "JSON with Comments", "XML", "comment", "blank", "total"
"c:\xampp\htdocs\pdl-is\resources\js\components\ui\tabs.tsx", "TypeScript JSX", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 65
"c:\xampp\htdocs\pdl-is\resources\js\components\ui\textarea.tsx", "TypeScript JSX", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\xampp\htdocs\pdl-is\resources\js\components\ui\toggle-group.tsx", "TypeScript JSX", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 72
"c:\xampp\htdocs\pdl-is\resources\js\components\ui\toggle.tsx", "TypeScript JSX", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 46
"c:\xampp\htdocs\pdl-is\resources\js\components\ui\tooltip.tsx", "TypeScript JSX", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 60
"c:\xampp\htdocs\pdl-is\resources\js\components\user-info.tsx", "TypeScript JSX", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\xampp\htdocs\pdl-is\resources\js\components\user-menu-content.tsx", "TypeScript JSX", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 106
"c:\xampp\htdocs\pdl-is\resources\js\features\court-hearing\create-event.tsx", "TypeScript JSX", 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 369
"c:\xampp\htdocs\pdl-is\resources\js\features\custody\custody-management.tsx", "TypeScript JSX", 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 228
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\case-information-columns.tsx", "TypeScript JSX", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 110
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\cell-assignment-columns.tsx", "TypeScript JSX", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 72
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\cell-management-columns.tsx", "TypeScript JSX", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 77
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\court_order_columns.tsx", "TypeScript JSX", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 108
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\create-case-information.tsx", "TypeScript JSX", 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 343
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\create-cell-assignment.tsx", "TypeScript JSX", 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 286
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\create-cell-information.tsx", "TypeScript JSX", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 159
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\create-court-order.tsx", "TypeScript JSX", 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 176
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\create-medical-record.tsx", "TypeScript JSX", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 174
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\create-pdl-personal-information.tsx", "TypeScript JSX", 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 193
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\create-physical-characteristic.tsx", "TypeScript JSX", 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 186
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\edit-cell-assignment.tsx", "TypeScript JSX", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 139
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\edit-cell-information.tsx", "TypeScript JSX", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 165
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\edit-medical-record.tsx", "TypeScript JSX", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 176
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\edit-pdl-personal-information.tsx", "TypeScript JSX", 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 194
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\edit-physical-characteristic.tsx", "TypeScript JSX", 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 212
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\medical-record-columns.tsx", "TypeScript JSX", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 84
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\physical-characteristic-columns.tsx", "TypeScript JSX", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 79
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\transfer-pdl.tsx", "TypeScript JSX", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 99
"c:\xampp\htdocs\pdl-is\resources\js\features\pdl-management\view-pdl-information.tsx", "TypeScript JSX", 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 244
"c:\xampp\htdocs\pdl-is\resources\js\features\time-allowance\manage-time-allowance.tsx", "TypeScript JSX", 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 185
"c:\xampp\htdocs\pdl-is\resources\js\features\time-allowance\time-allowance-records.tsx", "TypeScript JSX", 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 361
"c:\xampp\htdocs\pdl-is\resources\js\features\user-management\create-user.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 234
"c:\xampp\htdocs\pdl-is\resources\js\features\user-management\delete-user.tsx", "TypeScript JSX", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 91
"c:\xampp\htdocs\pdl-is\resources\js\features\user-management\edit-user.tsx", "TypeScript JSX", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 222
"c:\xampp\htdocs\pdl-is\resources\js\features\user-management\reset-password-dialog.tsx", "TypeScript JSX", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 158
"c:\xampp\htdocs\pdl-is\resources\js\features\user-management\user-columns.tsx", "TypeScript JSX", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 96
"c:\xampp\htdocs\pdl-is\resources\js\features\verification\verification-card.tsx", "TypeScript JSX", 0, 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 395
"c:\xampp\htdocs\pdl-is\resources\js\hooks\use-appearance.tsx", "TypeScript JSX", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 72
"c:\xampp\htdocs\pdl-is\resources\js\hooks\use-initials.tsx", "TypeScript JSX", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\xampp\htdocs\pdl-is\resources\js\hooks\use-mobile-navigation.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\xampp\htdocs\pdl-is\resources\js\hooks\use-mobile.tsx", "TypeScript JSX", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"c:\xampp\htdocs\pdl-is\resources\js\layouts\app-layout.tsx", "TypeScript JSX", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\xampp\htdocs\pdl-is\resources\js\layouts\app\app-header-layout.tsx", "TypeScript JSX", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\xampp\htdocs\pdl-is\resources\js\layouts\app\app-sidebar-layout.tsx", "TypeScript JSX", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\xampp\htdocs\pdl-is\resources\js\layouts\auth-layout.tsx", "TypeScript JSX", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\xampp\htdocs\pdl-is\resources\js\layouts\auth\auth-card-layout.tsx", "TypeScript JSX", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"c:\xampp\htdocs\pdl-is\resources\js\layouts\auth\auth-simple-layout.tsx", "TypeScript JSX", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\xampp\htdocs\pdl-is\resources\js\layouts\auth\auth-split-layout.tsx", "TypeScript JSX", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46
"c:\xampp\htdocs\pdl-is\resources\js\layouts\settings\layout.tsx", "TypeScript JSX", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 69
"c:\xampp\htdocs\pdl-is\resources\js\lib\dateUtils.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\xampp\htdocs\pdl-is\resources\js\lib\utils.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\archive\list.tsx", "TypeScript JSX", 0, 0, 0, 562, 0, 0, 0, 0, 0, 0, 0, 0, 17, 30, 609
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\court-hearing\calendar.tsx", "TypeScript JSX", 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 99
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\pdl\archive.tsx", "TypeScript JSX", 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 262
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\pdl\archived.tsx", "TypeScript JSX", 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 251
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\profile-management\profie.tsx", "TypeScript JSX", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 173
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\certificate-of-detention.tsx", "TypeScript JSX", 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 274
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\drug-clearing-certificate.tsx", "TypeScript JSX", 0, 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 363
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\drug-related-cases-monthly.tsx", "TypeScript JSX", 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 319
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\gcta-tastm-report.tsx", "TypeScript JSX", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 170
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\inmates-status-daily.tsx", "TypeScript JSX", 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 487
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\inmates-status.tsx", "TypeScript JSX", 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 360
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\list-of-pdl-reports.tsx", "TypeScript JSX", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 155
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\no-records-certificate.tsx", "TypeScript JSX", 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 330
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\report\population-report.tsx", "TypeScript JSX", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 158
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\settings\appearance.tsx", "TypeScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\settings\password.tsx", "TypeScript JSX", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 129
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\settings\profile.tsx", "TypeScript JSX", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 128
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\time-allowance\list.tsx", "TypeScript JSX", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 109
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\user-management\list.tsx", "TypeScript JSX", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 91
"c:\xampp\htdocs\pdl-is\resources\js\pages\admin\verification\list.tsx", "TypeScript JSX", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 95
"c:\xampp\htdocs\pdl-is\resources\js\pages\certificates\create.tsx", "TypeScript JSX", 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 304
"c:\xampp\htdocs\pdl-is\resources\js\pages\certificates\index.tsx", "TypeScript JSX", 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 298
"c:\xampp\htdocs\pdl-is\resources\js\pages\certificates\show.tsx", "TypeScript JSX", 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 360
"c:\xampp\htdocs\pdl-is\resources\js\pages\dashboard.tsx", "TypeScript JSX", 0, 0, 0, 635, 0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 688
"c:\xampp\htdocs\pdl-is\resources\js\pages\forgot-password.tsx", "TypeScript JSX", 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 183
"c:\xampp\htdocs\pdl-is\resources\js\pages\law-enforcement\dashboard\dashboard.tsx", "TypeScript JSX", 0, 0, 0, 495, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 536
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\dashboard\dashboard.tsx", "TypeScript JSX", 0, 0, 0, 528, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 570
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\jail-events\jail-events.tsx", "TypeScript JSX", 0, 0, 0, 447, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 498
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-archives\pdl-archives.tsx", "TypeScript JSX", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 137
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\case-information.tsx", "TypeScript JSX", 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 152
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\cell-assignment.tsx", "TypeScript JSX", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 150
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\cell-management.tsx", "TypeScript JSX", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 79
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\court-order.tsx", "TypeScript JSX", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 83
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\create-pdl-information.tsx", "TypeScript JSX", 0, 0, 0, 1414, 0, 0, 0, 0, 0, 0, 0, 0, 29, 61, 1504
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\health-assessment.tsx", "TypeScript JSX", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 81
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\medical-records.tsx", "TypeScript JSX", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 150
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\personal-information-admin.tsx", "TypeScript JSX", 0, 0, 0, 538, 0, 0, 0, 0, 0, 0, 0, 0, 8, 37, 583
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\personal-information.tsx", "TypeScript JSX", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 140
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\physical-characteristics.tsx", "TypeScript JSX", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 137
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\pdl-management\update-pdl-information.tsx", "TypeScript JSX", 0, 0, 0, 1395, 0, 0, 0, 0, 0, 0, 0, 0, 28, 59, 1482
"c:\xampp\htdocs\pdl-is\resources\js\pages\records-officer\profile-management\profile-management.tsx", "TypeScript JSX", 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 183
"c:\xampp\htdocs\pdl-is\resources\js\pages\search\detail.tsx", "TypeScript JSX", 0, 0, 0, 579, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 605
"c:\xampp\htdocs\pdl-is\resources\js\pages\search\results.tsx", "TypeScript JSX", 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 308
"c:\xampp\htdocs\pdl-is\resources\js\pages\welcome.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 30, 23, 261
"c:\xampp\htdocs\pdl-is\resources\js\ssr.tsx", "TypeScript JSX", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 31
"c:\xampp\htdocs\pdl-is\resources\js\types\global.d.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\xampp\htdocs\pdl-is\resources\js\types\index.d.ts", "TypeScript", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 167
"c:\xampp\htdocs\pdl-is\resources\js\types\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\xampp\htdocs\pdl-is\resources\views\app.blade.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34
"c:\xampp\htdocs\pdl-is\resources\views\reports\certificate-of-detention.blade.php", "PHP", 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 191
"c:\xampp\htdocs\pdl-is\resources\views\reports\drug-cases-monthly.blade.php", "PHP", 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 162
"c:\xampp\htdocs\pdl-is\resources\views\reports\drug-clearing-certificate.blade.php", "PHP", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 251
"c:\xampp\htdocs\pdl-is\resources\views\reports\gcta-tastm.blade.php", "PHP", 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 301
"c:\xampp\htdocs\pdl-is\resources\views\reports\inmate-status-report.blade.php", "PHP", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 97
"c:\xampp\htdocs\pdl-is\resources\views\reports\inmates-status-daily.blade.php", "PHP", 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 380
"c:\xampp\htdocs\pdl-is\resources\views\reports\inmates-status.blade.php", "PHP", 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 262
"c:\xampp\htdocs\pdl-is\resources\views\reports\no-records-certificate.blade.php", "PHP", 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 238
"c:\xampp\htdocs\pdl-is\resources\views\reports\pdl-list.blade.php", "PHP", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 126
"c:\xampp\htdocs\pdl-is\resources\views\reports\pdl-report.blade.php", "PHP", 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 272
"c:\xampp\htdocs\pdl-is\resources\views\reports\population-report.blade.php", "PHP", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 98
"c:\xampp\htdocs\pdl-is\routes\auth.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"c:\xampp\htdocs\pdl-is\routes\console.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 13
"c:\xampp\htdocs\pdl-is\routes\settings.php", "PHP", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\xampp\htdocs\pdl-is\routes\web.php", "PHP", 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 59, 276
"c:\xampp\htdocs\pdl-is\tests\Feature\Auth\AuthenticationTest.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 43
"c:\xampp\htdocs\pdl-is\tests\Feature\Auth\EmailVerificationTest.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"c:\xampp\htdocs\pdl-is\tests\Feature\Auth\PasswordConfirmationTest.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 34
"c:\xampp\htdocs\pdl-is\tests\Feature\Auth\PasswordResetTest.php", "PHP", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 62
"c:\xampp\htdocs\pdl-is\tests\Feature\Auth\RegistrationTest.php", "PHP", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\xampp\htdocs\pdl-is\tests\Feature\DashboardTest.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"c:\xampp\htdocs\pdl-is\tests\Feature\ExampleTest.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\xampp\htdocs\pdl-is\tests\Feature\Settings\PasswordUpdateTest.php", "PHP", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
"c:\xampp\htdocs\pdl-is\tests\Feature\Settings\ProfileUpdateTest.php", "PHP", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 87
"c:\xampp\htdocs\pdl-is\tests\Pest.php", "PHP", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 48
"c:\xampp\htdocs\pdl-is\tests\TestCase.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\xampp\htdocs\pdl-is\tests\Unit\ExampleTest.php", "PHP", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\xampp\htdocs\pdl-is\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 88, 9, 123
"c:\xampp\htdocs\pdl-is\vite.config.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"Total", "-", 21243, 204, 11378, 23037, 3, 383, 1857, 370, 70, 156, 26, 52, 2420, 4712, 65911